Log2 (prot/body) MDAMB231*,Log2 (prot/body) U87,Log2 (prot/body) PC3M,Log2 (prot/body) WM266.4,Log2 (prot/body) RPE,Log2 (prot/body) BJ, Gene name,,,
0.967528,0.454144,-0.574738,0.205482,0.530824,-0.403999,SLC30A9,,,
1.02594,NaN,-0.285128,NaN,0.668364,-4.17578,MTMR11,,,
0.241833,-0.0491378,-0.598788,1.17068,0.223929,-0.45806,COX15,,,
-0.478813,NaN,0.206837,NaN,4.65689,NaN,CCDC88C,,,
NaN,-0.883112,-0.0536904,0.807708,0.194727,0.297697,YAF2,,,
0.564043,0.07461,0.137848,0.659225,0.0664711,-0.108181,ZMYND11,,,
0.906097,1.03769,0.327308,0.314114,0.548364,1.38915,BID,,,
1.08741,0.0692122,0.0767426,0.342708,-0.407242,-0.224067,MATR3,,,
-2.74701,-3.28062,-1.91073,-1.06832,-1.05189,-2.29247,XYLT2,,,
-0.4422,-0.253301,-0.204633,-0.684953,0.398002,0.440663,NUDCD3,,,
NaN,NaN,0.574694,NaN,NaN,NaN,ISL1,,,
NaN,NaN,-0.0627356,NaN,NaN,NaN,IL20RA,,,
0.19094,-0.757658,-0.86419,-2.17755,-1.23751,-3.17115,GLT8D1,,,
NaN,-1.83185,0.0448737,-1.07561,-1.05932,-0.984893,ATP2C1,,,
0.522675,0.858994,0.766464,0.865659,0.301684,0.171873,RALBP1,,,
-0.408677,0.265795,0.119262,0.446079,-0.768977,-0.594391,RUFY3,,,
NaN,NaN,NaN,3.55942,NaN,NaN,SLC11A1,,,
-0.104405,0.818133,0.719736,-0.402102,-0.870526,0.678625,WWTR1,,,
0.163143,0.583264,-0.480098,0.408163,0.133327,-0.809239,AGPS,,,
1.25107,1.13133,-0.12341,1.18917,0.0972571,-0.85385,CXorf56,,,
0.0738425,-1.6283,-0.575996,1.3161,0.0937982,NaN,TTC27,,,
NaN,NaN,3.48159,NaN,NaN,NaN,VSIG2,,,
NaN,0.677558,0.326307,-1.85311,0.174111,1.10962,PHLDB1,,,
NaN,NaN,-1.71809,NaN,NaN,NaN,CYP24A1,,,
NaN,NaN,0.426302,NaN,2.13333,NaN,PRDM11,,,
NaN,-3.99313,NaN,NaN,NaN,NaN,SYT13,,,
-1.00421,-1.80894,-1.40032,0.57538,-0.560246,0.17342,SNAI2,,,
-0.67052,-2.22815,NaN,NaN,NaN,NaN,CD74,,,
NaN,-3.23755,NaN,NaN,NaN,NaN,HGF,,,
0.66603,1.30666,-0.13064,1.18642,0.204585,0.528642,ZRANB1,,,
-0.828785,-2.19959,-0.0456619,NaN,-0.788671,-0.275039,NCDN,,,
NaN,NaN,NaN,-0.183971,2.13333,-1.52085,ADGRA2,,,
-0.742298,0.0765393,0.183904,0.0599542,0.552703,-0.620769,ZFP64,,,
1.3432,-0.632854,0.0540023,-3.01517,-0.622254,0.260662,MNAT1,,,
1.01297,1.93091,0.722324,2.21181,1.03711,2.71843,SAMD4A,,,
NaN,NaN,NaN,-0.811586,NaN,NaN,RUNX3,,,
0.616455,-1.47327,0.67423,0.342614,0.81647,1.88723,MRE11A,,,
0.49028,NaN,NaN,1.21813,NaN,NaN,PLEKHB1,,,
0.93226,-0.752126,0.27568,0.0945344,-1.55699,0.709087,SERPINB1,,,
0.59848,0.789768,1.00765,NaN,0.237663,-0.966726,SPAST,,,
NaN,-0.640618,NaN,NaN,NaN,NaN,NRXN3,,,
-3.27286,0.811642,-0.358437,-0.0615354,1.05792,-0.389608,OSBPL5,,,
0.779655,-0.794092,-0.00141907,-0.848882,-0.921121,0.172556,AQR,,,
NaN,-0.98784,-0.030314,-2.93688,-2.22031,NaN,CPS1,,,
NaN,-0.592255,0.232225,NaN,NaN,0.263953,FHL1,,,
0.896655,0.562585,0.0395741,0.0582051,0.662123,0.887232,RTFDC1,,,
-2.25215,NaN,-0.173767,-0.246707,0.785403,-3.64526,SLC45A4,,,
0.63568,0.611944,0.111229,0.372924,1.18829,0.107986,RNF10,,,
-0.0328849,-0.349279,0.21265,-0.45367,-0.507131,-1.11277,ZNF839,,,
0.560243,-0.677358,0.571136,-0.764817,-0.109716,NaN,ZDHHC6,,,
NaN,-1.10005,-0.935823,NaN,-2.67403,NaN,GRAMD1B,,,
-1.08641,0.412639,-0.0436711,0.747442,-0.782375,0.305259,RNH1,,,
0.659772,0.966692,0.490863,-0.9416,-0.456637,-0.0299268,NDUFS1,,,
0.644818,1.1984,0.373176,0.270963,-0.499507,-0.249527,RB1CC1,,,
0.234035,-1.64319,-0.965595,-1.44366,-3.40126,-3.28698,ERP44,,,
-0.0425775,-0.877658,0.123416,-1.42179,1.78185,-1.9032,ALAS1,,,
1.7264,0.431671,1.53673,NaN,-1.65094,-0.54438,BIRC3,,,
1.23156,-0.7301,-0.3899,0.241793,-1.31513,0.657928,AKAP11,,,
1.64081,0.746527,1.23145,0.278134,-0.87709,0.98933,GLRX2,,,
1.55976,-0.29611,-1.10338,-1.99201,-0.487616,0.208189,SNAPC1,,,
1.34562,0.28673,-0.0627351,0.0216928,1.18892,0.18586,DERA,,,
1.36792,-0.187431,-0.0160289,0.513824,0.387824,0.209746,STRAP,,,
NaN,-1.76663,NaN,NaN,NaN,NaN,ABCC2,,,
-0.772417,NaN,-1.91073,NaN,NaN,NaN,DEF6,,,
-0.54509,0.621323,0.947249,-2.44137,0.171972,0.055491,PLEKHO1,,,
0.734362,0.145321,-0.667238,-1.80433,0.552515,-0.731352,GCLM,,,
0.14926,NaN,0.515968,NaN,0.51882,1.7263,UBR2,,,
-0.66434,0.421551,0.937264,NaN,0.436313,0.379385,EHD2,,,
0.137545,-0.202714,0.08114,-0.0955758,-0.764312,2.2902,DEPDC1,,,
0.764595,0.0530803,0.484852,0.386707,0.892967,-0.611056,CCDC28A,,,
1.11736,1.42612,1.28191,0.674556,NaN,NaN,RRAGD,,,
0.46946,0.383107,-1.76634,0.175208,1.25671,0.109624,HSF2,,,
-0.687945,-0.327823,-0.454503,0.993567,0.0762453,-0.0939093,PHF20,,,
-0.30522,1.15209,NaN,0.949974,0.0264113,1.06612,NR1H3,,,
-0.817025,1.18535,0.67423,NaN,4.13333,NaN,TYMP,,,
-2.14733,0.513826,-0.530128,-0.0844355,0.936929,0.583901,NCAPH2,,,
0.9346,-0.278467,-0.285064,-0.186166,0.458751,0.698623,TOMM34,,,
-0.72449,-1.60004,-0.958697,-1.29325,-0.842126,-0.85916,SEC63,,,
0.530487,0.554994,0.383504,0.261356,0.35679,-0.894821,KPNA6,,,
-0.413485,-0.409757,0.782279,0.192785,0.0717821,-0.00405931,VIM,,,
NaN,-1.75213,NaN,NaN,-3.62156,-1.6183,FAS,,,
-0.06928,-2.05823,-1.89563,NaN,NaN,0.0487423,RNASET2,,,
NaN,-1.99487,-0.524315,-1.66878,-1.34539,-1.21461,CD44,,,
NaN,2.32202,0.571136,2.1172,NaN,NaN,KCNG1,,,
-1.13764,-1.46262,-1.14118,-1.77833,-1.6241,-1.66297,AGPAT4,,,
-0.137195,0.0292332,-1.06274,-2.9589,-0.400105,-1.10188,BTN3A1,,,
0.05738,-1.14684,-0.774528,1.07492,-0.0271382,-1.37866,MIPEP,,,
NaN,-2.51509,-0.365298,0.593637,NaN,NaN,PRKCH,,,
-0.185883,NaN,0.17173,NaN,-2.99596,-2.20196,IFNGR1,,,
-1.38447,-1.22299,-0.910733,0.72411,-0.498522,-0.870746,B4GALT7,,,
NaN,NaN,-1.20024,NaN,NaN,NaN,SH2D2A,,,
0.6037,-2.4302,-0.718088,0.11674,0.767199,0.0543418,VRK2,,,
-4.01002,-1.5337,NaN,NaN,-0.207711,1.52466,TNFR1B,,,
1.00333,-0.0623972,-0.133125,NaN,-0.433879,-1.51331,VEZT,,,
-1.33593,0.347952,NaN,NaN,NaN,-0.128687,POU2F2,,,
-0.116395,-0.0657799,0.0758471,0.38505,0.116048,0.24149,BRD9,,,
0.786173,-0.580975,-0.0262103,-0.75228,0.216984,0.18258,SNX1,,,
0.77691,-0.58446,1.25919,0.40537,-0.270029,-1.2123,TBPL1,,,
1.48037,1.53991,0.597174,NaN,0.194727,1.00529,ARNTL2,,,
NaN,0.0260823,-0.0160861,-0.489249,0.375981,-0.115006,BCLAF1,,,
0.679947,-0.419734,-0.27716,0.115863,-1.21063,-0.42834,SLC39A9,,,
-1.06288,0.881803,NaN,NaN,NaN,0.492953,ANK1,,,
NaN,-0.612784,1.1473,0.145262,1.04022,0.985636,TFB1M,,,
1.15284,0.534289,-0.188751,-0.65313,-0.258991,0.461097,RABEP1,,,
1.51335,-0.251889,0.172925,0.207027,0.495897,0.929918,HMGB3,,,
-0.0812175,0.980324,0.705939,NaN,0.798907,-0.0920095,NUP160,,,
-0.490997,-0.840183,-0.695004,-3.96979,-1.00963,1.75117,BAK1,,,
NaN,NaN,NaN,NaN,-0.245185,2.02716,IKZF2,,,
-2.74712,-2.38444,-0.587036,-1.60881,-2.62437,-1.71273,GRN,,,
1.77971,2.16674,-0.374133,-0.306828,0.0637856,1.31126,FAM13B,,,
-0.603868,-0.778122,2.60023,-0.821401,NaN,0.255476,ARHGAP31,,,
-0.10876,1.02046,-1.87597,-0.770327,-1.24519,4.47219,CENPQ,,,
-0.00521004,0.102714,0.0892673,0.203051,0.0621653,-0.805983,SARS,,,
-0.51553,1.09776,0.31166,0.831733,0.671747,-2.18316,RANBP3,,,
-0.418815,-0.316542,0.702799,-0.726244,0.612161,0.773575,ARID4A,,,
-0.61006,0.275873,-0.00384188,0.519979,0.943356,0.642498,TSSC1,,,
-1.55028,0.822783,0.241271,-2.94793,-5.1146,-2.53423,PNPLA6,,,
0.85018,-0.0644257,NaN,1.19567,-0.703175,2.07568,IFT88,,,
-0.742692,-1.85563,-1.59707,-0.410206,NaN,NaN,ALG1,,,
-0.203035,-1.19959,-1.13312,2.78063,-0.366878,-2.0603,ZCCHC8,,,
0.18637,-0.0721433,-0.267354,-0.0102105,-0.0871739,0.995553,ABCF2,,,
-2.2858,-1.7808,-1.0838,-0.925738,-0.975608,-1.3986,CHPF2,,,
0.689213,-0.824916,0.804934,0.351664,-1.31028,0.13562,FUT8,,,
0.313188,-0.847663,0.420889,0.253613,0.251163,-0.151868,UBA6,,,
-0.152105,2.73973,0.342154,1.46944,1.14828,2.07364,GAB2,,,
-1.26425,-1.87766,NaN,-2.20842,-6.15208,-2.80924,ATP6V0A1,,,
-0.130535,1.1434,0.883684,-0.236439,-0.35496,1.43768,PIAS1,,,
0.676535,-0.394336,-0.453681,0.0302067,-0.817891,-0.552207,SLC4A7,,,
-1.62048,NaN,-0.195186,NaN,NaN,-1.68045,APBA2,,,
-0.422255,-0.843325,-0.873467,-0.47154,0.148853,-0.0717969,MAP2K3,,,
1.61087,1.06562,1.08343,0.436278,0.571728,0.624666,TMSB10,,,
NaN,-4.75213,-0.155845,NaN,-0.203708,NaN,ASTE1,,,
NaN,-0.242069,-0.577309,-0.792619,-0.349538,0.0708051,RNF19,,,
0.49379,-1.02966,-0.210292,NaN,-0.123013,NaN,PEX3,,,
1.56922,-0.540809,0.0892673,0.792416,0.0109053,-0.180499,GABARAPL2,,,
1.49539,0.128443,-0.823269,0.255414,0.390102,1.23231,SH3YL1,,,
1.22259,0.802083,0.590861,-0.669398,0.0287957,0.763449,FAM136A,,,
-0.28432,-1.69441,-0.845279,NaN,-1.50632,-0.335812,VCL,,,
-0.7312,-0.988689,-1.12095,0.283296,0.349055,NaN,DEPDC1B,,,
NaN,NaN,0.150668,NaN,0.55556,NaN,DAPK2,,,
0.0973675,-0.387852,-0.701137,-1.38968,0.0726638,-0.38739,NSMAF,,,
1.03474,0.0712273,-0.454437,-0.298829,0.276067,-0.684372,ADSS,,,
NaN,-1.37398,-0.733072,-2.01873,-1.29667,-1.57246,TIMP2,,,
-0.75699,0.418309,-0.399393,0.644363,0.044426,-0.145729,RFC1,,,
-0.116542,-0.179484,0.532569,-0.757271,-1.15355,-1.3575,TBC1D23,,,
0.284227,-0.173396,-0.575061,-1.35836,-0.621096,-0.688838,CUL3,,,
0.840163,1.06042,-0.305704,0.577694,-0.332337,-0.288252,ZZZ3,,,
NaN,NaN,1.15966,NaN,NaN,NaN,USP2,,,
-0.320787,0.834417,0.67423,-0.144557,2.78161,-0.65856,TUBG2,,,
0.31911,-0.684649,-0.259832,-0.321136,-0.354775,-0.227611,NSUN2,,,
0.0117925,-0.920726,1.25919,-2.28607,1.30325,NaN,FBXO42,,,
0.445865,0.60039,-0.548162,NaN,NaN,-0.259609,MFAP3,,,
-1.58397,0.366268,-0.665257,NaN,0.789372,-1.73168,MRI1,,,
1.0649,-0.750545,-1.32114,0.733188,-0.3521,-0.671735,METTL1,,,
NaN,NaN,NaN,NaN,1.40635,NaN,HOXC8,,,
0.0328625,-2.27307,-2.51841,-2.05181,-0.856758,-0.441276,AGA,,,
1.12765,0.650721,1.67423,NaN,-0.567113,-1.79727,PI4K2B,,,
0.899137,0.996241,0.511534,-0.628057,0.473555,0.131319,BOD1L1,,,
0.454112,-1.27693,0.328455,-1.19135,0.201806,-0.16601,MAT2B,,,
NaN,NaN,0.0461988,NaN,NaN,NaN,TLL1,,,
-0.895135,0.511385,0.372201,1.08549,-0.1553,0.480268,TRIO,,,
NaN,-0.454852,0.303136,-1.69519,-1.47299,-0.333319,VCAN,,,
-1.46053,-2.51509,0.986174,1.38188,1.11518,0.463261,CLEC16A,,,
NaN,NaN,NaN,NaN,NaN,1.10962,MSR1,,,
-0.286335,NaN,-1.55672,NaN,NaN,4.43155,CDH1,,,
0.25607,0.342767,0.0432553,-1.27457,-1.61174,-0.773679,SKIV2L2,,,
NaN,NaN,0.624223,NaN,1.13333,NaN,DNAH5,,,
-0.053565,0.134726,-5.30305,-2.4691,-1.90932,-0.676972,ZFYVE16,,,
-1.66205,-0.0862439,0.0823145,-1.62876,-0.395223,-0.42834,FAM65A,,,
NaN,0.357959,0.537844,0.266261,0.248584,0.672943,RAI14,,,
-0.908115,-0.622844,0.581121,0.0475602,-1.6877,NaN,PNKP,,,
-0.0988752,-2.65727,0.67423,NaN,-0.969767,-0.590816,PHLPP2,,,
-0.362032,-0.213292,-0.194809,-1.85803,-0.802897,0.896631,SPDL1,,,
0.93033,0.483472,0.512641,-0.435343,0.316548,-0.441276,STAU2,,,
-3.25328,0.122343,0.451838,NaN,-0.693837,NaN,PQLC2,,,
-0.662922,-1.90413,-1.61528,-1.21733,NaN,-1.42643,CTNS,,,
NaN,NaN,0.0892675,NaN,NaN,NaN,RTN4R,,,
-1.00929,0.177526,-0.391658,-0.797153,-0.224378,-0.795027,PHF23,,,
-2.0826,-0.71896,1.12169,NaN,0.386093,-0.268888,INPP4A,,,
1.48324,0.565068,0.267605,NaN,-0.221338,0.961871,RAB27B,,,
1.16677,-0.241891,0.175261,0.298893,-0.0935259,-0.298223,PSMA4,,,
0.155403,-0.247133,-0.430685,-2.78857,-0.129708,0.332016,LSG1,,,
-0.368203,1.16904,-0.144529,0.215125,0.250244,-0.481822,PARP3,,,
-0.0309375,-1.55178,0.259192,-2.29129,-1.47333,-1.11791,TNC,,,
-0.677848,-0.203886,-0.187064,1.11944,1.46893,1.20819,THAP3,,,
0.27126,-0.473267,-0.216835,-0.250794,0.612494,NaN,TDP1,,,
NaN,-1.31578,0.126742,0.090651,-1.1146,-0.0278792,AIFM2,,,
NaN,0.89995,NaN,-4.05406,0.578111,NaN,SPATA7,,,
0.290737,NaN,-0.794323,-0.785996,-1.13848,-2.09201,MED17,,,
-1.33988,-1.28304,-0.780336,-1.27235,-3.4947,-1.52327,RETSAT,,,
-0.612355,0.315449,1.13613,2.20835,1.45525,-0.178242,CAPG,,,
-0.0505201,0.730108,0.565917,-0.0647969,0.269611,0.221023,AP2S1,,,
NaN,NaN,-0.534357,NaN,NaN,NaN,TG,,,
NaN,1.70731,NaN,NaN,NaN,NaN,ADAM28,,,
0.894445,1.80967,0.495692,0.112125,0.0500712,-1.69773,DCUN1D1,,,
NaN,1.14982,0.308581,NaN,0.297713,-1.72327,JADE2,,,
-1.30975,0.147878,NaN,NaN,NaN,NaN,ZIC2,,,
0.742185,-1.48734,0.116748,NaN,-0.82952,-0.606583,TRIT1,,,
NaN,NaN,-2.7852,NaN,NaN,NaN,ADRB1,,,
-0.987485,NaN,0.781145,-0.182283,0.659396,-1.99471,CUL7,,,
-0.0117152,0.319489,NaN,-0.127969,-0.00799942,0.530286,CTNNA1,,,
-1.50137,1.32879,0.133662,0.278134,-3.49116,-0.392876,PHKA2,,,
NaN,0.376099,0.556049,-1.40034,0.0912008,-0.748357,CNTLN,,,
NaN,NaN,0.963737,0.0621567,NaN,NaN,EPHA3,,,
0.231835,-1.88358,-1.10187,-2.73124,-1.76735,-2.23949,HSPA5,,,
0.0420127,-0.365207,-1.695,NaN,-2.53201,NaN,DSG2,,,
0.732985,NaN,0.165216,NaN,-3.1146,NaN,GEMIN8,,,
0.49946,-1.42514,-0.180229,-0.199913,-0.136281,-1.36611,OFD1,,,
NaN,NaN,NaN,-1.98702,NaN,NaN,GPM6B,,,
-0.0723525,-1.50771,-1.13312,0.346199,-0.523786,1.1898,WDR37,,,
0.524465,-0.385804,-1.3653,-0.727279,-0.814206,1.53705,YTHDC2,,,
0.145435,0.0204632,1.46778,1.38023,-0.451636,NaN,CTPS2,,,
0.538983,-0.0664189,-0.45822,-1.68307,-0.696748,-1.29846,ATP6V1H,,,
NaN,-0.781934,0.206799,-2.49947,-0.102418,-0.579573,POLR2B,,,
NaN,NaN,-0.0320387,NaN,-0.927215,1.08409,FAM214A,,,
NaN,0.913756,0.522227,1.91556,0.420208,NaN,ARAP2,,,
NaN,0.303408,0.460898,-0.301792,0.419785,1.51534,TPR,,,
NaN,NaN,-1.5888,NaN,NaN,NaN,CP,,,
-0.64445,0.292268,1.48159,2.0411,0.972862,NaN,KIAA0556,,,
0.0954575,0.391804,-1.29171,-0.669398,0.809712,-0.0947342,DTNBP1,,,
NaN,NaN,-1.75873,NaN,NaN,NaN,XK,,,
1.05408,-0.292695,0.128262,-2.21097,0.160294,-1.82449,C12orf4,,,
0.87148,1.89317,-0.32577,0.517015,-0.0747814,NaN,SCML1,,,
0.253137,0.301146,-0.910733,0.118656,0.48251,0.699219,WWC3,,,
NaN,NaN,NaN,NaN,NaN,0.642498,ARHGAP6,,,
NaN,0.553346,0.503776,0.508104,0.628432,1.34244,MAP4,,,
0.53187,-0.276961,-0.230289,-0.0162644,0.278305,-0.542224,GOPC,,,
0.553525,0.292268,-0.279966,0.876036,0.739984,0.258147,USP28,,,
NaN,-1.025,0.481585,0.321419,-0.265769,2.2865,HDAC9,,,
-0.116865,1.16884,-0.0627356,-4.81236,0.338146,0.60299,TSPAN17,,,
0.204295,-0.202309,-0.472171,0.900135,-0.483816,-1.60309,NOP16,,,
1.0971,0.0897748,1.94725,0.355653,0.198421,0.372659,CC2D2A,,,
1.37965,-0.121931,0.269247,0.303938,0.397633,0.362694,RRM2B,,,
0.306415,-0.864601,-0.173767,-0.175038,-2.08112,-0.0554352,ZNF800,,,
0.493365,1.37716,0.773766,NaN,-0.436039,-2.40608,SNX29,,,
1.80207,0.345096,0.207713,0.0881829,0.453392,-0.410487,MRPS10,,,
0.0015925,0.591828,0.141735,-0.0133963,-0.887633,0.589292,RSF1,,,
0.52371,0.484913,0.67423,-0.64922,0.827913,1.64829,VPS13D,,,
0.91403,NaN,NaN,0.461918,NaN,0.618236,CELF2,,,
-0.303455,0.488817,0.049686,0.605638,0.0843058,0.295041,FAM120A,,,
0.0240875,0.599052,0.244837,1.1667,0.61486,1.59505,R3HDM1,,,
0.76743,0.192732,-0.000674725,-1.27597,-0.980132,-0.0632124,KITLG,,,
0.54852,-0.115817,-1.54078,2.22042,-0.107682,NaN,ERCC8,,,
NaN,-0.343321,NaN,NaN,-0.113984,-0.426429,ADAMTS6,,,
-0.298552,-1.32586,-0.436194,-1.40636,-0.764794,-1.25785,H6PD,,,
1.53893,1.41236,0.758622,0.146096,0.171419,0.114643,VAMP3,,,
0.238245,3.46219,-0.773229,0.763562,-4.00963,-0.610268,PER3,,,
NaN,NaN,-0.345084,NaN,NaN,NaN,UTS2,,,
NaN,-2.38016,NaN,NaN,NaN,NaN,TNFRSF9,,,
0.133258,-1.47689,-0.746757,NaN,-1.83206,-1.78985,LTBP1,,,
0.765228,-2.32554,-1.2996,-1.07856,-0.655591,-1.98647,RCN1,,,
-0.26928,0.292268,1.4112,-0.198666,-2.01351,0.216539,RFC2,,,
-0.824717,1.28281,0.533749,0.541169,-0.701614,0.908927,ARID1B,,,
-0.370555,-0.640618,-0.748915,0.0324378,-0.185109,0.0407968,CLPTM1L,,,
0.165332,0.489714,-0.464954,0.585942,0.199584,0.713228,NEDD4L,,,
-0.46884,NaN,1.29572,2.40431,-1.82603,0.162092,PPP1R3F,,,
-0.586105,-3.49171,-0.527404,-3.69303,-1.58188,-1.68045,HEXB,,,
0.04647,-1.89604,0.0221534,-0.385302,0.422833,0.851827,PTCD2,,,
0.529508,-3.94179,-1.53955,-4.67511,-1.15712,-1.28269,JKAMP,,,
NaN,-2.40817,NaN,-5.19991,-2.22031,-1.44043,DKK3,,,
NaN,NaN,-1.38878,1.19567,0.841146,NaN,ARHGEF5,,,
-0.82127,NaN,-1.11427,NaN,-1.77996,NaN,NFE2L3,,,
0.774053,1.12984,0.105209,1.45303,0.380637,0.559427,MCUR1,,,
0.944405,-1.49207,-0.549011,-0.63388,-0.330542,-0.729508,LIMA1,,,
0.450795,-0.0676281,-0.508186,NaN,0.00355864,0.637556,LETMD1,,,
NaN,-1.52973,NaN,NaN,1.13333,-2.45516,SLC4A8,,,
0.624083,0.360748,0.569893,1.75471,0.637558,1.63873,MAPK9,,,
-3.1449,-1.13384,0.303514,-0.772491,-0.176002,-0.94641,BCAR1,,,
-2.16995,0.955233,-0.605878,1.28753,-0.235318,-1.78654,FAM160A2,,,
0.533873,-0.709563,0.334155,-1.72406,-0.459939,-1.83264,HERPUD1,,,
0.37105,0.860606,0.983844,-0.179456,0.91724,0.346161,HOMER3,,,
0.099195,-0.952355,-3.27997,0.500527,1.73279,0.787696,RAD51,,,
NaN,1.36627,-3.32577,2.44806,NaN,NaN,POLQ,,,
1.88452,0.416526,1.13507,0.911199,-0.805273,-0.612841,DKFZp779K1237,,,
-2.41972,-3.5781,NaN,NaN,NaN,NaN,CYBA,,,
1.25703,-2.77269,-0.100057,-0.749087,0.525644,-0.0433273,THOC3,,,
0.842855,1.23277,1.08521,NaN,0.314991,1.68833,HEBP2,,,
0.43412,0.336937,0.473931,0.851024,0.515574,0.166208,MPHOSPH9,,,
-0.382977,-0.313756,-1.73295,-0.0558662,0.545168,-0.156109,PLEKHA5,,,
0.734953,0.416856,0.883684,0.886995,0.494324,-0.758272,SIKE1,,,
0.3221,0.683846,-0.724319,-0.177545,0.186568,0.372659,RRP12,,,
0.024845,-1.15606,-0.00384188,-0.602232,-0.910001,1.32535,FNIP2,,,
1.02233,-1.02309,-0.885641,-0.630177,-1.28357,-1.18806,MSMO1,,,
-0.0567174,-2.67835,-1.00759,0.171578,-0.824548,-0.933798,TTC17,,,
-0.441102,-0.167164,0.486806,0.284078,0.0656877,1.12495,FOXN3,,,
0.105085,0.795056,2.06327,0.956748,-0.118437,-0.644057,AKR7A2,,,
-0.0572549,0.900803,0.104581,-0.825003,0.0341511,-1.20116,MRTO4,,,
0.610558,2.02923,0.666237,-0.569863,0.455255,0.372659,USE1,,,
NaN,NaN,0.949864,NaN,NaN,NaN,MCF2L2,,,
0.84453,NaN,-0.0223775,NaN,NaN,NaN,LAMA3,,,
1.28782,-0.292695,-0.273303,-0.518332,-2.88904,-1.42643,AP5M1,,,
0.44022,-0.395056,0.763497,0.306355,-0.462777,-4.71055,ANAPC4,,,
0.52065,0.0840094,-0.210293,0.339489,0.776978,-0.183157,TRAPPC3,,,
0.27807,0.264995,0.100437,0.124443,-0.574318,0.272388,THRAP3,,,
NaN,0.561291,-0.131331,-1.0798,0.609765,0.356265,PHPT1,,,
NaN,NaN,-1.51841,NaN,NaN,NaN,ENTPD2,,,
-0.416402,0.840394,-0.431304,0.0374904,-0.110153,-0.324132,ARID4B,,,
NaN,-0.805343,-0.657966,-0.38607,-0.674028,0.579524,OPN3,,,
0.911745,0.454997,0.400197,0.417272,0.679068,0.386142,SDCCAG8,,,
NaN,-1.74726,NaN,NaN,NaN,NaN,PTPRN,,,
-1.08063,NaN,NaN,0.896455,-1.0543,-1.89038,HHAT,,,
-0.667838,0.484913,0.144763,-1.11873,0.313899,0.243853,KIF1B,,,
-0.871532,0.143404,-0.288346,-0.0119233,-0.587957,0.0199103,FOXC1,,,
-0.282263,-0.0206153,0.7792,0.320618,0.725668,0.723971,TBC1D22A,,,
0.405338,0.56257,1.5002,0.118656,0.340922,1.9397,SYNE2,,,
NaN,NaN,NaN,0.342985,NaN,NaN,PLEKHH1,,,
0.11282,-1.52347,-0.534645,-0.754114,-1.79866,-3.79727,ATP9A,,,
-1.12438,-0.292695,0.707397,0.347575,-1.14678,-1.86942,FAM168A,,,
-2.67644,-3.29269,-0.103377,NaN,-0.3521,0.261627,RELT,,,
0.439727,-1.67121,NaN,-2.39024,1.88821,-3.23378,GALC,,,
0.836748,-0.0106599,-0.454031,-0.846886,-0.102418,-0.548867,NOP58,,,
-0.85327,0.837322,0.7185,-0.0903239,0.539724,0.399662,SZRD1,,,
0.578702,0.0420659,0.3346,-0.499474,0.113874,0.33743,CUL1,,,
-0.137237,1.08234,0.114803,NaN,0.245219,NaN,FAM114A2,,,
NaN,0.626385,-1.06274,0.178599,-1.42739,-1.38223,CYFIP2,,,
0.614113,-0.0890062,0.971496,-0.381701,-0.0800209,0.567412,TAB2,,,
0.453452,-1.02189,-1.19042,-1.67448,-1.48443,-1.59346,GINM1,,,
0.816325,-0.0739229,0.0753951,-0.180331,0.518352,0.616292,EIF2AK2,,,
-0.885605,-0.598108,-0.607207,-0.428633,0.0848279,0.332017,USP36,,,
NaN,1.07733,0.9059,0.10631,1.5161,0.130503,KMT2C,,,
NaN,NaN,NaN,-3.08444,NaN,NaN,MCOLN3,,,
0.577783,0.0587776,-0.365298,-0.291594,0.610179,0.624197,PUM2,,,
-0.45094,0.253336,0.700225,0.162024,0.074791,0.0182838,MRPL43,,,
1.76753,-0.256284,-0.2208,0.38505,-0.269738,-0.60587,C4orf27,,,
0.414435,0.161527,0.232581,0.108625,-0.3521,0.28839,ZFR,,,
NaN,-1.0703,NaN,NaN,1.89886,2.10962,ZNF280C,,,
NaN,NaN,NaN,0.232594,NaN,NaN,PHF21B,,,
0.779543,0.312849,0.750312,0.432047,0.0328455,-0.0674601,RC3H2,,,
NaN,-0.248974,-0.530884,0.222993,0.406345,0.278022,TRAF3IP2,,,
NaN,NaN,NaN,0.0461106,NaN,NaN,GYG2,,,
NaN,-1.65731,-0.339812,-1.22114,-1.53552,-0.764845,DCBLD2,,,
-0.257858,-2.81626,-0.62533,-2.76074,-1.98866,NaN,SOAT1,,,
0.00246251,NaN,-0.0627356,NaN,-0.375687,NaN,PKP2,,,
1.33737,-0.137378,-0.180916,-0.123151,0.403958,-0.89109,GDI2,,,
NaN,NaN,NaN,NaN,NaN,-0.0717053,PRDM1,,,
1.38453,0.615276,0.924926,-0.432922,-1.77356,0.928295,ATG5,,,
0.28813,-0.555729,0.516689,NaN,0.946558,NaN,TMCC3,,,
0.669592,0.147543,-0.0305724,-0.456913,-0.714671,-0.232481,PITHD1,,,
0.86002,1.19273,1.69309,0.344816,0.970476,-0.331974,MTA3,,,
-0.201587,1.58177,-0.312223,1.3161,0.870292,-1.27285,USP13,,,
0.0361476,0.963645,-0.338594,0.558408,-1.05189,0.71571,ATP11B,,,
0.567798,0.87723,-0.393514,NaN,0.388584,1.85587,LAMC2,,,
